10% chance to double Stun Duration,10%の確率で敵に対するスタンの持続時間が倍になる
10% increased Evasion Rating,回避力が10%増加する
5% increased maximum Energy Shield,最大エナジーシールドが5%増加する
15% increased Evasion Rating,回避力が15%増加する
10% increased maximum Energy Shield,最大エナジーシールドが10%増加する
+8% to all Elemental Resistances,全ての元素耐性 +8%
18% increased maximum Energy Shield,最大エナジーシールドが18%増加する
15% increased Energy Shield Recharge Rate,エナジーシールドリチャージレートが15%増加する
+1% to maximum Lightning Resistance,雷耐性の最大値 +1%
+30 to Dexterity,器用さ +30
15% increased Armour,アーマーが15%増加する
Regenerate 15 Life per second,毎秒15のライフを自動回復する
20% increased Armour,アーマーが20%増加する
Regenerate 1% of Life per second,毎秒ライフの1%を自動回復する
Regenerate 0.3% of Life per second,毎秒ライフの0.3%を自動回復する
10% increased maximum Mana,最大マナが-10%増加する
15% reduced Mana Cost of Minion Skills,ミニオンスキルのマナコストが15%減少する
+10 to Armour,アーマー +10
+20 to maximum Life,最大ライフ +20
14% increased maximum Life,最大ライフが14%増加する
+4% to Chaos Resistance,混沌耐性 +4%
+8% to Chaos Resistance,混沌耐性 +8%
Regenerate 1.8% of Life per second,毎秒ライフの1.8%を自動回復する
20% increased Stun Threshold,スタン閾値が20%増加する
12% increased Damage,ダメージが12%増加する
Damage with Weapons Penetrates 8% Cold Resistance,武器によるダメージは冷気耐性の8%を貫通する
30% increased Cold Damage with Attack Skills,アタックスキルの冷気ダメージが30%増加する
4% increased Spell Damage per Power Charge,パワーチャージ1個ごとにスペルダメージが4%増加する
+1 to Maximum Power Charges,パワーチャージの最大数 +1
18% increased Power Charge Duration,パワーチャージの持続時間が18%増加する
25% increased Melee Critical Strike Chance,近接クリティカル率が25%増加する
Damage with Weapons Penetrates 3% Elemental Resistance,Damage with Weapons Penetrates 3% Elemental Resistance
24% increased Elemental Damage with Attack Skills,アタックスキルの元素ダメージが24%増加する
+10 to Strength and Intelligence,筋力と知性 +10
"5% chance to Freeze, Shock and Ignite",5%の確率で凍結、感電および発火を付与する
15% increased Spell Damage,スペルダメージが15%増加する
20% increased Critical Strike Chance for Spells,20% increased Critical Strike Chance for Spells
10% increased Light Radius,光半径が10%増加する
8% increased Attack Speed with Wands,ワンドのアタックスピードが8%増加する
10% increased Accuracy Rating with Wands,ワンドの命中力が10%増加する
16% increased Damage with Wands,ワンドによるダメージが16%増加する
16% increased Damage with Ailments from Attack Skills while wielding a Wand,ワンド装備中はアタックスキルによる状態異常ダメージが16%増加する
10% increased Damage with Wands,ワンドによるダメージが10%増加する
10% increased Damage with Ailments from Attack Skills while wielding a Wand,ワンド装備中はアタックスキルによる状態異常ダメージが10%増加する
14% increased Damage with Wands,ワンドによるダメージが14%増加する
14% increased Damage with Ailments from Attack Skills while wielding a Wand,ワンド装備中はアタックスキルによる状態異常ダメージが14%増加する
50% increased Global Accuracy Rating,グローバル命中力が50%増加する
to 50% increased Damage with Hits to targets,to 50% increased Damage with Hits to targets
12% increased Physical Damage with Wands,ワンドによる物理ダメージが12%増加する
4% increased Attack Speed with Wands,ワンドのアタックスピードが4%増加する
Gain 10% of Wand Physical Damage as Extra Fire Damage,ワンドの物理ダメージの10%を追加火ダメージとして獲得する
Gain 10% of Wand Physical Damage as Extra Cold Damage,ワンドの物理ダメージの10%を追加冷気ダメージとして獲得する
Gain 20% of Wand Physical Damage as Extra Lightning Damage,ワンドの物理ダメージの20%を追加雷ダメージとして獲得する
18% increased Critical Strike Chance with Daggers,短剣のクリティカル率が18%増加する
+14% to Critical Strike Multiplier with Daggers,短剣のクリティカルダメージ倍率 +14%
12% increased Damage with Daggers,短剣によるダメージが12%増加する
12% increased Damage with Ailments from Attack Skills while wielding a Dagger,短剣装備中はアタックスキルによる状態異常ダメージが12%増加する
24% increased Damage with Daggers,短剣によるダメージが24%増加する
12% increased Attack Speed with Daggers,短剣のアタックスピードが12%増加する
10% increased Accuracy Rating with Daggers,短剣の命中力が10%増加する
24% increased Damage with Ailments from Attack Skills while wielding a Dagger,短剣装備中はアタックスキルによる状態異常ダメージが24%増加する
+1 to Melee range with Daggers,+1 to Melee range with Daggers
4% increased Attack Speed with Daggers,短剣のアタックスピードが4%増加する
+30% to Critical Strike Multiplier with Daggers,短剣のクリティカルダメージ倍率 +30%
+40% to Critical Strike Multiplier against Enemies that are on Full Life,フルライフ状態の敵に対するクリティカルダメージ倍率 +40%
30% increased Critical Strike Chance against Enemies on Full Life,30% increased Critical Strike Chance against Enemies on Full Life
Minions deal 12% increased Damage,ミニオンのダメージが12%増加する
15% increased Minion Accuracy Rating,ミニオンの命中力が15%増加する
Minions have 8% increased Attack Speed,ミニオンのアタックスピードが8%増加する
Minions have 5% chance to deal Double Damage,ミニオンは5%の確率でダブルダメージを与える
10% increased Minion Accuracy Rating,ミニオンの命中力が10%増加する
16% increased Damage with Claws,鉤爪によるダメージが16%増加する
12% increased Accuracy Rating with Claws,鉤爪の命中力が12%増加する
+30% to Critical Strike Multiplier with Claws,鉤爪のクリティカルダメージ倍率 +30%
16% increased Damage with Ailments from Attack Skills while wielding a Claw,鉤爪装備中はアタックスキルによる状態異常ダメージが16%増加する
10% increased Damage with Claws,鉤爪によるダメージが10%増加する
10% increased Damage with Ailments from Attack Skills while wielding a Claw,鉤爪装備中はアタックスキルによる状態異常ダメージが10%増加する
15% increased Critical Strike Chance with Claws,鉤爪のクリティカル率が15%増加する
6% increased Accuracy Rating with Claws,鉤爪の命中力が6%増加する
Minions have +15% to Chaos Resistance,ミニオンの混沌耐性 +15%
Minions have 25% chance to gain Unholy Might for 4 seconds on Kill,Minions have 25% chance to gain Unholy Might for 4 seconds on Kill
Minions gain 10% of Maximum Life as Extra Maximum Energy Shield,ミニオンは最大ライフの10%を追加最大エナジーシールドとして獲得する
Minions have 8% increased maximum Life,ミニオンの最大ライフが8%増加する
Minions have +8% to all Elemental Resistances,ミニオンの全ての元素耐性 +8%
Minions have +8% to Chaos Resistance,ミニオンの混沌耐性 +8%
Minions have 8% increased Cast Speed,ミニオンのキャストスピードが8%増加する
+1 to Maximum number of Spectres,スペクター最大数 +1
Minions Regenerate 1% of Life per second,ミニオンは毎秒ライフの1%を自動回復する
Minions have 14% increased maximum Life,ミニオンの最大ライフが14%増加する
Minions deal 14% increased Damage,ミニオンの与えるダメージが14%増加する
Minions Leech 0.2% of Damage as Life,ミニオンはダメージの0.2%をライフとしてリーチする
Minions Regenerate 1.5% of Life per second,ミニオンは毎秒ライフの1.5%を自動回復する
Minions have 20% increased maximum Life,ミニオンの最大ライフが20%増加する
Minions Leech 0.6% of Damage as Life,ミニオンはダメージの0.6%をライフとしてリーチする
10% increased maximum Life,最大ライフが10%増加する
+5 Life gained on Kill,+5 Life gained on Kill
18% increased maximum Mana,最大マナが18%増加する
+5 Mana gained on Kill,+5 Mana gained on Kill
+20 to maximum Energy Shield,最大エナジーシールド +20
14% increased maximum Energy Shield,最大エナジーシールドが14%増加する
5% increased Damage taken,受けるダメージが5%増加する
15% more Damage,ダメージが15%上昇する
"Gain 1 Rage on Hit with Attacks, no more than once every 0.3 seconds","Gain 1 Rage on Hit with Attacks, no more than once every 0.3 seconds"
2% of Attack Damage Leeched as Life and Mana if you've Killed Recently,直近プレイヤーが敵を倒していればアタックダメージの2%をライフとマナとしてリーチする
Recover 2% of Mana on Kill,敵を倒した時にマナの2%を回復する
8% increased Cold Damage,冷気ダメージが8%増加する
20% increased Chill Duration on Enemies,敵に対する冷却の持続時間が20%増加する
20% increased Freeze Duration on Enemies,敵に対する凍結の持続時間が-20%増加する
5% increased Effect of Chill,冷却の効果が5%増加する
+10% to Cold Damage over Time Multiplier,冷気継続ダメージ倍率 +10%
10% chance to Freeze Enemies which are Chilled,10%の確率で冷却状態の敵を凍結させる
5% chance to Freeze,5%の確率で敵を凍結させる
+6% to Cold Damage over Time Multiplier,冷気継続ダメージ倍率 +6%
Channelling Skills deal 14% increased Damage,チャネリングスキルのダメージが14%増加する
Channelling Skills have 3% increased Attack and Cast Speed,チャネリングスキルのアタックスピードおよびキャストスピードが3%増加する
Channelling Skills deal 8% increased Damage,チャネリングスキルのダメージが8%増加する
4% additional Physical Damage Reduction while Channelling,チャネリング中は4%の物理ダメージ軽減率追加
Channelling Skills have 6% increased Attack and Cast Speed,チャネリングスキルのアタックスピードおよびキャストスピードが6%増加する
Channelling Skills deal 15% increased Damage,チャネリングスキルのダメージが15%増加する
15% increased Fire Damage,火ダメージが15%増加する
+4% to Fire Damage over Time Multiplier,火継続ダメージ倍率が+4%される
Damage Penetrates 6% Fire Resistance,ダメージは6%の火耐性を貫通する
0.2% of Fire Damage Leeched as Energy Shield,火ダメージの0.2%をエナジーシールドとしてリーチする
5% chance to Ignite,5%の確率で敵を発火させる
+10% to Fire Damage over Time Multiplier,火継続ダメージ倍率が+10%される
20% increased Fire Damage,火ダメージが20%増加する
20% increased Ignite Duration on Enemies,敵に対する発火持続時間が20%増加する
20% chance to Ignite,20%の確率で敵を発火させる
Regenerate 0.4% of Life per second,毎秒ライフの0.4%を自動回復する
24% increased Fire Damage,火ダメージが24%増加する
8% increased Fire Damage with Attack Skills,アタックスキルの火ダメージが8%増加する
24% increased Fire Damage with Attack Skills,アタックスキルの火ダメージが24%増加する
+15 to maximum Energy Shield,最大エナジーシールド +15
+30 to maximum Energy Shield,最大エナジーシールド +30
15% faster start of Energy Shield Recharge,エナジーシールドのリチャージが15%速く始まる
15% increased Cold Damage,冷気ダメージが15%増加する
Damage Penetrates 6% Cold Resistance,ダメージは6%の冷気耐性を貫通する
0.2% of Cold Damage Leeched as Energy Shield,冷気ダメージの0.2%をエナジーシールドとしてリーチする
10% increased Cold Damage,冷気ダメージが10%増加する
30% increased Chill Duration on Enemies,敵に対する冷却の持続時間が30%増加する
+5% to Cold Damage over Time Multiplier,冷気継続ダメージ倍率 +5%
20% increased Cold Damage,冷気ダメージが20%増加する
10% chance to Freeze,10%の確率で敵を凍結させる
15% increased Effect of Chill,冷却の効果が15%増加する
18% increased Evasion Rating,回避力が18%増加する
12% increased maximum Energy Shield,最大エナジーシールドが12%増加する
0.3% of Spell Damage Leeched as Energy Shield,スペルダメージの0.3%をエナジーシールドとしてリーチする
+12% to Fire Damage over Time Multiplier,火継続ダメージ倍率が+12%される
15% chance to Ignite,15%の確率で敵を発火させる
10% chance to Ignite,10%の確率で敵を発火させる
10% increased Projectile Speed,投射物スピードが10%増加する
6% increased Projectile Damage,投射物ダメージが6%増加する
10% increased Projectile Damage,投射物ダメージが10%増加する
20% increased Projectile Damage,投射物ダメージが20%増加する
25% increased Critical Strike Chance for Spells,25% increased Critical Strike Chance for Spells
+15% to Critical Strike Multiplier for Spells,+15% to Critical Strike Multiplier for Spells
30% increased Critical Strike Chance for Spells,30% increased Critical Strike Chance for Spells
+30% to Critical Strike Multiplier for Spells,+30% to Critical Strike Multiplier for Spells
10% increased Area of Effect,効果範囲が10%増加する
20% increased Area Damage,範囲ダメージが20%増加する
10% increased Area Damage,範囲ダメージが10%増加する
20% increased maximum Mana,最大マナが20%増加する
20% increased Mana Regeneration Rate,マナ自動回復レートが20%増加する
4% increased Attack Speed with Bows,弓のアタックスピードが4%増加する
8% increased Accuracy Rating with Bows,弓の命中力が8%増加する
12% increased Damage with Bows,弓によるダメージが12%増加する
12% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが12%増加する
24% increased Damage with Bows,弓によるダメージが24%増加する
6% increased Attack Speed with Bows,弓のアタックスピードが6%増加する
16% increased Accuracy Rating with Bows,弓の命中力が16%増加する
24% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが24%増加する
15% increased Mana Regeneration Rate,マナ自動回復レートが15%増加する
5% increased Mana Regeneration Rate,マナ自動回復レートが5%増加する
Regenerate 2 Mana per second,毎秒2のマナを自動回復する
20% increased Mana Recovery from Flasks,フラスコによるマナ回復量が20%増加する
Gain 4% of Maximum Mana as Extra Maximum Energy Shield,最大マナの4%を追加の最大エナジーシールドとして獲得する
+12% to Critical Strike Multiplier,クリティカルダメージ倍率 +12%
+30% to Critical Strike Multiplier,クリティカルダメージ倍率 +30%
6% increased Cast Speed,キャストスピードが6%増加する
+12% to Critical Strike Multiplier for Spells,+12% to Critical Strike Multiplier for Spells
4% increased Movement Speed,移動スピードが4%増加する
15% chance to Avoid interruption from Stuns while Casting,15% chance to Avoid interruption from Stuns while Casting
15% increased Critical Strike Chance for Spells,15% increased Critical Strike Chance for Spells
3% increased maximum Life,最大ライフが3%増加する
10% increased Life Recovery from Flasks,フラスコによるライフ回復量が10%増加する
Flasks applied to you have 8% increased Effect,プレイヤーに対して使用されたフラスコの効果が8%増加する
8% increased Cast Speed,キャストスピードが8%増加する
10% increased Spell Damage,スペルダメージが10%増加する
4% increased Attack Speed while Dual Wielding,二刀流中はアタックスピードが4%増加する
+4% Chance to Block Attack Damage while Dual Wielding,二刀流中のアタックブロック率 +4%
16% increased Weapon Damage while Dual Wielding,16% increased Weapon Damage while Dual Wielding
6% increased Attack Speed while Dual Wielding,二刀流中はアタックスピードが6%増加する
12% increased Accuracy Rating while Dual Wielding,二刀流中は命中力が12%増加する
Attack Skills deal 16% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが16%増加する
+3% Chance to Block Attack Damage while Dual Wielding,二刀流中のアタックブロック率 +3%
8% increased Weapon Damage while Dual Wielding,8% increased Weapon Damage while Dual Wielding
Attack Skills deal 8% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが8%増加する
10% increased Skill Effect Duration,スキル効果持続時間が10%増加する
25% increased Skill Effect Duration,スキル効果持続時間が25%増加する
+30 to Intelligence,知性 +30
15% increased Attack Damage while holding a Shield,盾装備中はアタックダメージが15%増加する
6% increased Attack Speed while holding a Shield,盾装備中はアタックスピードが6%増加する
60% increased Defences from Equipped Shield,装備中の盾から得られる防御力が60%増加する
Attack Skills deal 15% increased Damage with Ailments while holding a Shield,盾装備中はアタックスキルの状態異常ダメージが15%増加する
6% increased Global Accuracy Rating,グローバル命中力が6%増加する
10% increased Weapon Damage while Dual Wielding,10% increased Weapon Damage while Dual Wielding
6% increased Accuracy Rating while Dual Wielding,二刀流中は命中力が6%増加する
Attack Skills deal 10% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが10%増加する
+10 to maximum Life,最大ライフ +10
3% increased Attack Speed while Dual Wielding,二刀流中はアタックスピードが3%増加する
+15% to Damage over Time Multiplier for Poison from Critical Strikes,クリティカルストライクによる毒の継続ダメージ倍率 +15%
Critical Strikes with Daggers have a 40% chance to Poison the Enemy,短剣によるクリティカルストライクは40%の確率で敵に毒を付与する
20% increased Damage with Poison,毒ダメージが20%増加する
10% chance to Poison on Hit with Attacks,アタックによるヒット時に10%の確率で毒を付与する
+15% to Critical Strike Multiplier with Daggers,短剣のクリティカルダメージ倍率 +15%
10% increased Poison Duration,毒持続時間が10%増加する
10% increased Damage with Swords,剣によるダメージが10%増加する
12% increased Damage with Swords,剣によるダメージが12%増加する
+4% Chance to Block Attack Damage while Dual Wielding or holding a Shield,二刀流中または盾装備中のアタックブロック率 +4%
20% increased Damage with Swords,剣によるダメージが20%増加する
10% chance to gain a Frenzy Charge when you Block Attack Damage,アタックダメージをブロックした時に10%の確率でフレンジーチャージを1個獲得する
25% increased Critical Strike Chance with Swords,剣のクリティカル率が25%増加する
+12% to Critical Strike Multiplier with Swords,剣のクリティカルダメージ倍率 +12%
20% increased Critical Strike Chance with Swords,剣のクリティカル率が20%増加する
60% increased Critical Strike Chance with Swords,剣のクリティカル率が60%増加する
+30% to Critical Strike Multiplier with Swords,剣のクリティカルダメージ倍率 +30%
+5% to Damage over Time Multiplier for Poison,毒継続ダメージ倍率 +5%
15% increased Damage with Daggers,短剣によるダメージが15%増加する
6% increased Attack Speed with Daggers,短剣のアタックスピードが6%増加する
15% increased Accuracy Rating with Daggers,短剣の命中力が15%増加する
10% chance to gain Phasing for 4 seconds on Kill,敵を倒した時に10%の確率で透明化を4秒間獲得する
15% increased Damage with Ailments from Attack Skills while wielding a Dagger,短剣装備中はアタックスキルによる状態異常ダメージが15%増加する
3% increased Attack Speed with Daggers,短剣のアタックスピードが3%増加する
5% increased Movement Speed,移動スピードが5%増加する
25% increased Damage with Claws,鉤爪によるダメージが25%増加する
15% increased Attack and Cast Speed if you've used a Movement Skill Recently,直近プレイヤーが移動スキルを使用していればアタックスピードおよびキャストスピードが15%増加する
25% increased Damage with Ailments from Attack Skills while wielding a Claw,鉤爪装備中はアタックスキルによる状態異常ダメージが25%増加する
+1 to Melee range with Claws,+1 to Melee range with Claws
3% increased Attack Speed with Claws,鉤爪のアタックスピードが3%増加する
20% increased Cooldown Recovery Speed of Movement Skills,20% increased Cooldown Recovery Speed of Movement Skills
30% increased Critical Strike Chance with Mines,マインのクリティカル率が30%増加する
+20% to Critical Strike Multiplier with Mines,マインのクリティカルダメージ倍率 +20%
15% increased Critical Strike Chance with Mines,マインのクリティカル率が15%増加する
+10% to Critical Strike Multiplier with Mines,マインのクリティカルダメージ倍率 +10%
20% increased Physical Damage with Bows,弓による物理ダメージが20%増加する
10% reduced Enemy Stun Threshold with Bows,弓の敵スタン閾値が10%減少する
30% increased Stun Duration with Bows on Enemies,敵に対する弓によるスタンの持続時間が30%増加する
20% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが20%増加する
10% increased Physical Damage with Bows,弓による物理ダメージが10%増加する
10% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが10%増加する
Bow Attacks have 15% chance to cause Bleeding,弓によるアタックは15%の確率で出血を付与する
14% increased Physical Damage with Bows,弓による物理ダメージが14%増加する
14% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが14%増加する
Bow Attacks have 10% chance to cause Bleeding,弓によるアタックは10%の確率で出血を付与する
30% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが30%増加する
10% increased Damage with Bows,弓によるダメージが10%増加する
20% increased Critical Strike Chance with Bows,弓のクリティカル率が20%増加する
3% increased Attack Speed with Bows,弓のアタックスピードが3%増加する
+15% to Critical Strike Multiplier with Bows,弓のクリティカルダメージ倍率 +15%
6% increased Accuracy Rating with Bows,弓の命中力が6%増加する
16% increased Damage with Bows,弓によるダメージが16%増加する
80% increased Critical Strike Chance with Bows,弓のクリティカル率が80%増加する
16% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが16%増加する
12% increased Attack Speed with Bows,弓のアタックスピードが12%増加する
20% increased Global Accuracy Rating,グローバル命中力が20%増加する
20% increased Arrow Speed,矢のスピードが20%増加する
15% increased Damage with Bows,弓によるダメージが15%増加する
15% increased Damage Over Time with Bow Skills,弓スキルによる継続ダメージが15%増加する
20% increased Damage with Bows,弓によるダメージが20%増加する
12% increased Global Accuracy Rating,グローバル命中力が12%増加する
Poisons you inflict deal Damage 10% faster,プレイヤーが付与した毒がダメージを与える速度が10%速くなる
+1 to Maximum Frenzy Charges,フレンジーチャージの最大数 +1
4% increased Evasion Rating per Frenzy Charge,フレンジーチャージ1個ごとに回避力が4%増加する
18% increased Frenzy Charge Duration,フレンジーチャージの持続時間が18%増加する
8% increased Physical Damage with Swords,剣による物理ダメージが8%増加する
8% increased Damage with Ailments from Attack Skills while wielding a Sword,剣装備中はアタックスキルによる状態異常ダメージが8%増加する
+16% to Critical Strike Multiplier with Swords,剣のクリティカルダメージ倍率 +16%
40% increased Critical Strike Chance with Swords,剣のクリティカル率が40%増加する
+15% to Critical Strike Multiplier with Swords,剣のクリティカルダメージ倍率 +15%
3% increased Attack Speed with Swords,剣のアタックスピードが3%増加する
+30 to Strength,筋力 +30
20% increased Life Recovery from Flasks,フラスコによるライフ回復量が20%増加する
20% increased Flask Recovery rate,フラスコ回復レートが20%増加する
+150 to Accuracy Rating,命中力 +150
+150 to Evasion Rating,回避力 +150
30% increased Evasion Rating,回避力が30%増加する
40% increased Block Recovery,ブロック復帰が40%増加する
+4% Chance to Block Spell Damage while holding a Shield,盾装備中のスペルブロック率 +4%
+8% Chance to Block Projectile Attack Damage,+8% Chance to Block Projectile Attack Damage
+4% Chance to Block Attack Damage while holding a Shield,盾を装備中アタックブロック率が+4%される
2% increased Movement Speed,移動スピードが2%増加する
8% chance to Avoid being Stunned,8%の確率でスタンを無効化する
20% chance to Avoid being Stunned,20%の確率でスタンを無効化する
20% increased Stun and Block Recovery,スタンおよびブロック復帰が20%増加する
20% increased Flask Charges gained,フラスコチャージ獲得量が20%増加する
+20 to Strength and Intelligence,筋力と知性 +20
12% increased Area of Effect of Aura Skills,オーラスキルの効果範囲が12%増加する
6% increased effect of Non-Curse Auras from your Skills,スキルによる呪い以外のオーラの効果が6%増加する
4% reduced Mana Reserved,4% reduced Mana Reserved
+15 to maximum Mana,最大マナ +15
20% increased Flask Effect Duration,フラスコ効果持続時間が20%増加する
30% chance to Avoid being Shocked,30%の確率で感電を無効化する
5% chance to Avoid Lightning Damage from Hits,5%の確率でヒットによる雷ダメージを無効化する
30% chance to Avoid being Ignited,30%の確率で発火を無効化する
5% chance to Avoid Fire Damage from Hits,5%の確率でヒットによる火ダメージを無効化する
30% chance to Avoid being Chilled,30%の確率で冷却を無効化する
30% chance to Avoid being Frozen,30%の確率で凍結を無効化する
5% chance to Avoid Cold Damage from Hits,5%の確率でヒットによる冷気ダメージを無効化する
15% chance to Avoid Elemental Ailments,15%の確率で元素系状態異常を無効化する
5% reduced Elemental Damage taken,受ける元素ダメージが5%減少する
5% chance to Avoid Elemental Ailments,5%の確率で元素系状態異常を無効化する
12% increased Weapon Damage while Dual Wielding,12% increased Weapon Damage while Dual Wielding
Attack Skills deal 12% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが12%増加する
+2% Chance to Block Attack Damage while Dual Wielding,二刀流中のアタックブロック率 +2%
24% increased Weapon Damage while Dual Wielding,24% increased Weapon Damage while Dual Wielding
Attack Skills deal 24% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが24%増加する
16% increased Projectile Damage,投射物ダメージが16%増加する
+12 to maximum Life,最大ライフ +12
6% increased Spell Damage,スペルダメージが6%増加する
5% increased Attack Speed,アタックスピードが-5%増加する
+4% to all Elemental Resistances,全ての元素耐性 +4%
+10% to all Elemental Resistances,全ての元素耐性 +10%
25% increased Critical Strike Chance,クリティカル率が25%増加する
15% increased Projectile Damage,投射物ダメージが15%増加する
16% increased Spell Damage,スペルダメージが16%増加する
+14 to maximum Energy Shield,最大エナジーシールド +14
25% increased Mana Regeneration Rate,マナ自動回復レートが25%増加する
14% increased Damage,ダメージが14%増加する
+14 to maximum Mana,最大マナ +14
6% reduced Mana Reserved,6% reduced Mana Reserved
10% increased effect of Non-Curse Auras from your Skills,スキルによる呪い以外のオーラの効果が10%増加する
10% increased Critical Strike Chance,クリティカル率が10%増加する
+20 to Dexterity and Intelligence,器用さと知性 +20
10% increased Melee Damage,近接ダメージが10%増加する
Melee Skills have 5% increased Area of Effect,近接スキルの効果範囲が5%増加する
5% reduced Area Damage taken from Hits,ヒットにより受ける範囲ダメージが5%減少する
+2 to Melee Weapon and Unarmed Attack range,+2 to Melee Weapon and Unarmed Attack range
10% increased Area of Effect if you have Stunned an Enemy Recently,直近プレイヤーが敵をスタンさせていれば効果範囲が10%増加する
Melee Skills have 10% increased Area of Effect,近接スキルの効果範囲が10%増加する
4% increased maximum Mana,最大マナが4%増加する
30% increased Defences from Equipped Shield,装備中の盾から得られる防御力が30%増加する
4% increased Attack Speed while holding a Shield,盾装備中はアタックスピードが4%増加する
25% increased Attack Damage while holding a Shield,盾装備中はアタックダメージが25%増加する
Attack Skills deal 25% increased Damage with Ailments while holding a Shield,盾装備中はアタックスキルの状態異常ダメージが25%増加する
40% increased Global Critical Strike Chance while wielding a Staff,スタッフ装備中はグローバルクリティカル率が40%増加する
+35% to Global Critical Strike Multiplier while wielding a Staff,スタッフ装備中のグローバルクリティカルダメージ倍率 +35%
20% increased Global Critical Strike Chance while wielding a Staff,スタッフ装備中はグローバルクリティカル率が20%増加する
+8% to Global Critical Strike Multiplier while wielding a Staff,スタッフ装備中のグローバルクリティカルダメージ倍率 +8%
14% increased effect of Non-Curse Auras from your Skills,スキルによる呪い以外のオーラの効果が14%増加する
+2% Chance to Block Attack Damage while Dual Wielding or holding a Shield,二刀流中または盾装備中のアタックブロック率 +2%
16% increased Attack Damage,アタックダメージが16%増加する
+10 to Strength and Dexterity,筋力と器用さ +10
50% increased Attack Damage with Main Hand,メインハンドによるアタックダメージが50%増加する
20% increased Attack Speed with Off Hand,オフハンドのアタックスピードが20%増加する
Attack Skills deal 50% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが50%増加する
+5% Chance to Block Attack Damage while Dual Wielding,二刀流中のアタックブロック率 +5%
50% increased Block Recovery,ブロック復帰が50%増加する
12% increased Accuracy Rating with Two Handed Melee Weapons,両手近接武器の命中力が12%増加する
4% increased Attack Speed with Two Handed Melee Weapons,両手近接武器のアタックスピードが4%増加する
50% increased Critical Strike Chance with Bows,弓のクリティカル率が50%増加する
+30% to Critical Strike Multiplier with Bows,弓のクリティカルダメージ倍率 +30%
16% increased Critical Strike Chance with Bows,弓のクリティカル率が16%増加する
+12% to Critical Strike Multiplier with Bows,弓のクリティカルダメージ倍率 +12%
6% increased Fire Damage,火ダメージが6%増加する
4% increased Cast Speed with Fire Skills,火スキルのキャストスピードが4%増加する
Fire Spells have 10% of Physical Damage Converted to Fire Damage,火スペルは物理ダメージの10%を火ダメージに変換する
14% increased Evasion Rating,回避力が14%増加する
20% increased Weapon Damage while Dual Wielding,20% increased Weapon Damage while Dual Wielding
10% chance to gain an Endurance Charge when you Block,ブロック時に10%の確率でエンデュランスチャージを1個獲得する
Attack Skills deal 20% increased Damage with Ailments while Dual Wielding,二刀流中はアタックスキルの状態異常ダメージが20%増加する
10% chance to gain a Frenzy Charge when you Block,ブロック時に10%の確率でフレンジーチャージを1個獲得する
12% increased maximum Mana,最大マナが12%増加する
25% chance to Avoid interruption from Stuns while Casting,25% chance to Avoid interruption from Stuns while Casting
+20 to Strength and Dexterity,筋力と器用さ +20
4% increased Projectile Damage,投射物ダメージが4%増加する
14% increased Chaos Damage,混沌ダメージが14%増加する
14% increased Physical Damage,物理ダメージが14%増加する
+10% to Critical Strike Multiplier with Fire Skills,火スキルのクリティカルダメージ倍率 +10%
20% increased Critical Strike Chance with Cold Skills,冷気スキルのクリティカル率が20%増加する
+10% to Fire and Cold Resistances,火および冷気耐性 +10%
Gain 10% of Physical Damage as Extra Chaos Damage,物理ダメージの10%を追加混沌ダメージとして獲得する
10% of Physical Damage Converted to Chaos Damage,物理ダメージの10%を混沌ダメージに変換する
10% more Chaos Damage with Attack Skills,アタックスキルの混沌ダメージが10%上昇する
You lose Virulence 50% slower,毒性を失う速度が50%遅くなる
Poisons you inflict during any Flask Effect have 40% chance to deal 100% more Damage,Poisons you inflict during any Flask Effect have 40% chance to deal 100% more Damage
+15% to Melee Critical Strike Multiplier,近接クリティカルダメージ倍率 +15%
50% increased Melee Critical Strike Chance,近接クリティカル率が50%増加する
+25% to Melee Critical Strike Multiplier,近接クリティカルダメージ倍率 +25%
+10% to Melee Critical Strike Multiplier,近接クリティカルダメージ倍率 +10%
12% increased Spell Damage,スペルダメージが12%増加する
Regenerate 0.6% of Life per second,毎秒ライフの0.6%を自動回復する
8% increased Damage over Time,継続ダメージが8%増加する
12% increased Damage over Time,継続ダメージが12%増加する
20% increased Damage over Time,継続ダメージが20%増加する
+10% to Damage over Time Multiplier,継続ダメージ倍率 +10%
18% increased Damage,ダメージが18%増加する
+12 to maximum Energy Shield,最大エナジーシールド +12
8% increased Damage,ダメージが8%増加する
