Pledge of Hands,Pledge of Hands
Prismatic Eclipse,Prismatic Eclipse
Quecholli,ケチョーリ
Queen's Decree,Queen's Decree
Queen's Escape,Queen's Escape
Quill Rain,針の雨
Razor of the Seventh Sun,Razor of the Seventh Sun
Reach of the Council,Reach of the Council
Realm Ender,Realm Ender
Realmshaper,Realmshaper
Reaper's Pursuit,Reaper's Pursuit
Rebuke of the Vaal,Rebuke of the Vaal
Redbeak,Redbeak
Reefbane,Reefbane
Relentless Fury,Relentless Fury
Reverberation Rod,Reverberation Rod
Rigwald's Charge,リグワルドの突撃
Rigwald's Command,Rigwald's Command
Rigwald's Savagery,Rigwald's Savagery
Rive,Rive
Roth's Reach,Roth's Reach
Sanguine Gambol,Sanguine Gambol
Scaeva,Scaeva
Severed in Sleep,Severed in Sleep
Shade of Solaris,Shade of Solaris
Shimmeron,Shimmeron
Shiversting,Shiversting
Sign of the Sin Eater,Sign of the Sin Eater
Silverbough,Silverbough
Silverbranch,Silverbranch
Singularity,Singularity
Sinvicta's Mettle,Sinvicta's Mettle
Sire of Shards,欠片の主権
Slivertongue,スリヴァータン
Song of the Sirens,Song of the Sirens
Soul Taker,Soul Taker
Soulwrest,Soulwrest
Spine of the First Claimant,Spine of the First Claimant
Starforge,Starforge
Storm Cloud,Storm Cloud
Storm Prison,Storm Prison
Story of the Vaal,Story of the Vaal
Taproot,Taproot
Taryn's Shiver,テアレンの震え
Terminus Est,Terminus Est
The Blood Reaper,The Blood Reaper
The Blood Thorn,血の棘
The Cauteriser,The Cauteriser
The Consuming Dark,The Consuming Dark
The Crimson Storm,The Crimson Storm
The Dancing Dervish,The Dancing Dervish
The Dancing Duo,The Dancing Duo
The Dark Seer,The Dark Seer
The Enmity Divine,The Enmity Divine
The Goddess Bound,The Goddess Bound
The Goddess Scorned,The Goddess Scorned
The Goddess Unleashed,解放された女神
The Grey Spire,The Grey Spire
The Gryphon,The Gryphon
The Harvest,The Harvest
The Poet's Pen,The Poet's Pen
The Princess,The Princess
The Rippling Thoughts,The Rippling Thoughts
The Scourge,The Scourge
The Screaming Eagle,The Screaming Eagle
The Searing Touch,焼けつく手触り
The Stormheart,The Stormheart
The Stormwall,The Stormwall
The Supreme Truth,The Supreme Truth
The Tempest,The Tempest
The Tempestuous Steel,The Tempestuous Steel
The Wasp Nest,The Wasp Nest
The Whispering Ice,囁く氷
Tidebreaker,タイドブレーカー
Touch of Anguish,Touch of Anguish
Tremor Rod,Tremor Rod
Trypanon,Trypanon
Tulborn,Tulborn
Tulfall,Tulfall
Twyzel,Twyzel
Ungil's Gauche,Ungil's Gauche
United in Dream,United in Dream
Uul-Netol's Embrace,ウール・ネトルの抱擁
Uul-Netol's Kiss,Uul-Netol's Kiss
Varunastra,Varunastra
Void Battery,Void Battery
Voidforge,Voidforge
Voidhome,Voidhome
Voltaxic Rift,ボルタキシック・リフト
Vulconus,Vulconus
White Wind,White Wind
Wideswing,Wideswing
Widowmaker,Widowmaker
Wildslash,Wildslash
Windripper,Windripper
Wings of Entropy,Wings of Entropy
Xirgil's Crank,Xirgil's Crank
Xoph's Inception,Xoph's Inception
Xoph's Nurture,Xoph's Nurture
Farsight,Farsight
Terror,Terror
Vampire's Might,Vampire's Might
The Naming Temporary,The Naming Temporary
Zerphi's Youth,Zerphi's Youth
Underdog's Fury,Underdog's Fury
Thread of Hope,Thread of Hope
Replica Conqueror's Efficiency,Replica Conqueror's Efficiency
Replica Fragile Bloom,Replica Fragile Bloom
Replica Blood Sacrifice,Replica Blood Sacrifice
Replica Primordial Might,Replica Primordial Might
Cannibalistic Habits,Cannibalistic Habits
Hotheaded,燃え上がる怒り
Specialised,特化した
Miser of Misery,Miser of Misery
Choking Ash,Choking Ash
Straight and True,Straight and True
Replica Hotheaded,Replica Hotheaded
Replica Pure Talent,Replica Pure Talent
Replica Cheap Construction,Replica Cheap Construction
Lord of Steel,Lord of Steel
Selfless Leadership,Selfless Leadership
Boundless Grasp,Boundless Grasp
Replica Reckless Defence,Replica Reckless Defence
Replica Unstable Payload,Replica Unstable Payload
Endless Misery,Endless Misery
Apex Mode,Apex Mode
Nadir Mode,Nadir Mode
Split Personality,Split Personality
Voices,Voices
Megalomaniac,メガロマニアック
One With Nothing,One With Nothing
Kitava's Teachings,Kitava's Teachings
The Interrogation,The Interrogation
Calamitous Visions,Calamitous Visions
Natural Affinity,Natural Affinity
The Siege,The Siege
Child of Violence,Child of Violence
The Front Line,The Front Line
Tear of Entropy,Tear of Entropy
Meginord's Vigour,Meginord's Vigour
Honourhold,Honourhold
Ullr's Advent,Ullr's Advent
Demigod's Immortality,Demigod's Immortality
Hands of the High Templar,Hands of the High Templar
Crown of the Inward Eye,Crown of the Inward Eye
The Ivory Tower,The Ivory Tower
Painseeker,Painseeker
Eye of Malice,Eye of Malice
Perfidy,背信行為
Algor Mortis,Algor Mortis
Assailum,アセイラム
Beacon of Madness,Beacon of Madness
Doryani's Prototype,ドリヤニの試作品
Abhorrent Interrogation,Abhorrent Interrogation
Great Old One's Tentacles,Great Old One's Tentacles
Fleshcrafter,Fleshcrafter
The Tempest's Liberation,The Tempest's Liberation
Forbidden Shako,Forbidden Shako
Plume of Pursuit,Plume of Pursuit
Corpsewalker,Corpsewalker
Replica Lioneye's Paws,Replica Lioneye's Paws
Replica Abyssus,Replica Abyssus
Replica Atziri's Acuity,Replica Atziri's Acuity
Replica Kalisa's Grace,Replica Kalisa's Grace
Replica Ambu's Charge,Replica Ambu's Charge
Replica Shroud of the Lightless,Replica Shroud of the Lightless
Maw of Mischief,Maw of Mischief
Replica Kaom's Heart,Replica Kaom's Heart
Expedition's End,Expedition's End
Replica Perfect Form,Replica Perfect Form
Replica Loreweave,Replica Loreweave
Replica Three-step Assault,Replica Three-step Assault
Replica Allelopathy,Replica Allelopathy
Replica Alpha's Howl,Replica Alpha's Howl
Replica Forbidden Shako,Replica Forbidden Shako
Replica Restless Ward,Replica Restless Ward
Replica Farrul's Fur,Replica Farrul's Fur
Replica Eternity Shroud,Replica Eternity Shroud
Replica Alberon's Warpath,Replica Alberon's Warpath
Replica Stampede,Replica Stampede
Replica Voidwalker,Replica Voidwalker
Replica Grip of the Council,Replica Grip of the Council
Replica Volkuur's Guidance,Replica Volkuur's Guidance
Replica Leer Cast,Replica Leer Cast
Willclash,Willclash
Replica Red Trail,Replica Red Trail
Replica Bones of Ullr,Replica Bones of Ullr
Replica Inya's Epiphany,Replica Inya's Epiphany
Replica Veil of the Night,Replica Veil of the Night
Mercenary's Lot,傭兵の領分
Blunderbore,Blunderbore
The Admiral,The Admiral
Crest of Desire,Crest of Desire
The Fledgling,The Fledgling
Legacy of Fury,Legacy of Fury
Hand of the Fervent,Hand of the Fervent
Ancient Skull,Ancient Skull
Viridi's Veil,Viridi's Veil
Doppelgänger Guise,Doppelgänger Guise
Blood of Summer,Blood of Summer
Rust of Winter,Rust of Winter
Splinter of the Moon,Splinter of the Moon
Thunder of the Dawn,Thunder of the Dawn
Vestige of Divinity,Vestige of Divinity
Fragment of Eternity,Fragment of Eternity
Relic of the Cycle,Relic of the Cycle
Scar of Fate,Scar of Fate
The Black Cane,The Black Cane
The Saviour,The Saviour
The Surging Thoughts,The Surging Thoughts
The Yielding Mortality,The Yielding Mortality
Witchhunter's Judgment,魔女狩りの審判
Law of the Wilds,Law of the Wilds
Replica Iron Commander,Replica Iron Commander
Actum,Actum
Replica Bitterdream,Replica Bitterdream
The Iron Mass,The Iron Mass
Replica Soul Taker,Replica Soul Taker
Replica Harvest,Replica Harvest
Replica Quill Rain,Replica Quill Rain
Replica Windripper,Replica Windripper
Replica Bloodplay,Replica Bloodplay
Replica Ungil's Gauche,Replica Ungil's Gauche
Replica Cold Iron Point,Replica Cold Iron Point
Replica Paradoxica,Replica Paradoxica
Replica Tempestuous Steel,Replica Tempestuous Steel
Replica Innsbury Edge,Replica Innsbury Edge
Replica Last Resort,Replica Last Resort
Replica Heartbreaker,Replica Heartbreaker
Replica Dreamfeather,Replica Dreamfeather
Replica Earendel's Embrace,Replica Earendel's Embrace
Replica Oro's Sacrifice,Replica Oro's Sacrifice
Replica Tulfall,Replica Tulfall
Replica Blood Thorn,Replica Blood Thorn
Replica Advancing Fortress,Replica Advancing Fortress
Replica Allure,Replica Allure
Replica Frostbreath,Replica Frostbreath
Replica Trypanon,Replica Trypanon
Replica Duskdawn,Replica Duskdawn
Replica Fencoil,Replica Fencoil
Replica Twyzel,Replica Twyzel
Replica Midnight Bargain,Replica Midnight Bargain
Replica Kongor's Undying Rage,Replica Kongor's Undying Rage
Replica Nebulis,Replica Nebulis
Replica Wings of Entropy,Replica Wings of Entropy
Replica Infractem,Replica Infractem
The Hidden Blade,The Hidden Blade
The Fulcrum,The Fulcrum
Demigod's Authority,Demigod's Authority
Goblinedge,Goblinedge
Sidhebite,Sidhebite
Replica Atziri's Foible,Replica Atziri's Foible
Fury Valve,Fury Valve
Willowgift,Willowgift
Replica Karui Ward,Replica Karui Ward
Replica Hyrri's Truth,Replica Hyrri's Truth
The Ephemeral Bond,The Ephemeral Bond
Frost Unbroken,Frost Unbroken
Replica Winterheart,Replica Winterheart
Leadership's Price,指導者の対価
The Felbog Fang,The Felbog Fang
Retaliation Charm,Retaliation Charm
Replica Doedre's Damning,Replica Doedre's Damning
Fated End,運命の終焉
The Highwayman,The Highwayman
Astral Projector,Astral Projector
Storm Secret,Storm Secret
Replica Tasalio's Sign,タサリオの印（レプリカ）
Warrior's Legacy,Warrior's Legacy
Replica Emberwake,Replica Emberwake
Blackflame,黒い炎
Profane Proxy,Profane Proxy
Replica Malachai's Artifice,Replica Malachai's Artifice
Replica Voideye,Replica Voideye
Rotblood Promise,Rotblood Promise
Chains of Time,Chains of Time
Replica Prismweave,Replica Prismweave
Chains of Emancipation,Chains of Emancipation
Replica Bated Breath,Replica Bated Breath
Leash of Oblation,Leash of Oblation
Bear's Girdle,Bear's Girdle
Replica Headhunter,Replica Headhunter
Pyroshock Clasp,Pyroshock Clasp
Mother's Embrace,Mother's Embrace
Replica Siegebreaker,Replica Siegebreaker
Survivor's Guilt,Survivor's Guilt
The Torrent's Reclamation,The Torrent's Reclamation
Replica Soul Tether,Replica Soul Tether
The Druggery,The Druggery
Arn's Anguish,Arn's Anguish
Olesya's Delight,Olesya's Delight
Graven's Secret,Graven's Secret
Acton's Nightmare,Acton's Nightmare
The Coward's Trial,The Coward's Trial
Maelström of Chaos,Maelström of Chaos
Mao Kun,Mao Kun
Olmec's Sanctum,Olmec's Sanctum
Poorjoy's Asylum,Poorjoy's Asylum
Vaults of Atziri,Vaults of Atziri
Death and Taxes,Death and Taxes
Untainted Paradise,Untainted Paradise
Oba's Cursed Trove,Oba's Cursed Trove
Whakawairua Tuahu,Whakawairua Tuahu
Hall of Grandmasters,Hall of Grandmasters
Remnant of Empires,Remnant of Empires
BlackGuardz,BlackGuardz
Wraeclast Pantheon,Wraeclast Pantheon
Convent of the Twins' Flame,Convent of the Twins' Flame
Slivers of Providence,Slivers of Providence
Sandstorm Visage,砂嵐の容貌
The Vinktar Square,The Vinktar Square
"Caer Blaidd, Wolfpack's Den","Caer Blaidd, Wolfpack's Den"
The Perandus Manor,The Perandus Manor
The Putrid Cloister,The Putrid Cloister
The Beachhead,The Beachhead
Pillars of Arun,Pillars of Arun
The Twilight Temple,The Twilight Temple
The Eternal Struggle,The Eternal Struggle
Doryani's Machinarium,Doryani's Machinarium
Atziri's Vessel,Atziri's Vessel
Cortex,Cortex
Altered Distant Memory,Altered Distant Memory
Augmented Distant Memory,Augmented Distant Memory
Twisted Distant Memory,Twisted Distant Memory
Rewritten Distant Memory,Rewritten Distant Memory
Manastorm,Manastorm
Mistwall,Mistwall
Stalwart Defenders,Stalwart Defenders
Misinformation,Misinformation
Irresistable Temptation,Irresistable Temptation
Territories Unknown,Territories Unknown
War Among the Stars,War Among the Stars
Booming Populace,Booming Populace
Emperor's Vigilance,皇帝の警戒
The Immortal Will,The Immortal Will
The Shattered Divinity,The Shattered Divinity
Scorpion's Call,Scorpion's Call
Infused Beachhead,Infused Beachhead
Replica Sorrow of the Divine,Replica Sorrow of the Divine
Replica Tukohama's Fortress,Replica Tukohama's Fortress
Replica Maloney's Mechanism,Replica Maloney's Mechanism
Replica Soul Strike,Replica Soul Strike
Replica Mistwall,Replica Mistwall
Replica Victario's Charity,Replica Victario's Charity
Replica Lavianga's Spirit,Replica Lavianga's Spirit
Replica Rumi's Concoction,Replica Rumi's Concoction
Replica Cortex,Replica Cortex
Replica Pillars of Arun,Replica Pillars of Arun
Replica Poorjoy's Asylum,Replica Poorjoy's Asylum
Font of Thunder,Font of Thunder
Shattershard,Shattershard
Contract: Jamanra's Rest,Contract: Jamanra's Rest
Contract: Breaking the Unbreakable,Contract: Breaking the Unbreakable
Contract: Heart of Glory,Contract: Heart of Glory
Contract: The Slaver King,Contract: The Slaver King
Contract: Death to Darnaw,Contract: Death to Darnaw
Contract: The Twins,Contract: The Twins
The Ghastly Theatre,The Ghastly Theatre
Qotra's Regulator,Qotra's Regulator
The Vast Horizon,The Vast Horizon
The Walls,The Walls
The Claim,The Claim
The Builder,The Builder
The Closest Peak,The Closest Peak
Restless Cycles,Restless Cycles
The False Hope,The False Hope
Atop the Atlas,Atop the Atlas
Usurper's Penance,Usurper's Penance
Glimpse of Chaos,混沌の片鱗
Hateforge,ヘイトフォージ
Temptation Step,Temptation Step
Faithguard,Faithguard
Cadigan's Crown,Cadigan's Crown
Nightgrip,Nightgrip
Medved's Challenge,Medved's Challenge
Vorana's March,Vorana's March
Olroth's Charge,Olroth's Charge
Cane of Kulemak,クーラマクの杖
Atziri's Rule,アッツィリの統治
Yaomac's Accord,Yaomac's Accord
Relic of the Pact,Relic of the Pact
Triumvirate Authority,Triumvirate Authority
Seething Fury,煮え滾る憤激
Mahuxotl's Machination,マフゾトールの陰謀
The Scales of Justice,The Scales of Justice
Tecrod's Gaze,テクロッドの凝視
Ulaman's Gaze,ウラマンの凝視
Amanamu's Gaze,アマナムの凝視
Steelworm,Steelworm
Kurgal's Gaze,クルガルの凝視
Olroth's Resolve,オルロスの決意
Starlight Chalice,Starlight Chalice
Elixir of the Unbroken Circle,Elixir of the Unbroken Circle
Vorana's Preparation,Vorana's Preparation
Stasis Prison,Stasis Prison
Gravebind,グレーヴバインド
Stranglegasp,Stranglegasp
Uul-Netol's Vow,Uul-Netol's Vow
Band of the Victor,Band of the Victor
Mageblood,Mageblood
The Squire,The Squire
The Oppressor,The Oppressor
Fairgraves' Bearing,Fairgraves' Bearing
Stormblast,Stormblast
Bartek's Finger,Bartek's Finger
Boreal Shepherd,Boreal Shepherd
Celestial Fragment,Celestial Fragment
Ironweld,Ironweld
Alkem Eira,アルケム・エイラ
Death Rattle,Death Rattle
Ghostmarch,ゴーストマーチ
Santoni's Faith,Santoni's Faith
Mana Sponge,Mana Sponge
The Rathorn,The Rathorn
Leviathan Ivory,Leviathan Ivory
Deadman's Hand,Deadman's Hand
Vizaru's Folly,Vizaru's Folly
Arimagius' Honor,Arimagius' Honor
Wurmfist,Wurmfist
Dewath's Hide,Dewath's Hide
Disjunction,Disjunction
The Learning Stone,The Learning Stone
Duskwing,Duskwing
Spiritskin,Spiritskin
Rumblemarch,Rumblemarch
Felltooth,Felltooth
Mordhau,Mordhau
Pagan Geis,Pagan Geis
Prospero's Vault,Prospero's Vault
First Piece of the Arcane,First Piece of the Arcane
Second Piece of the Arcane,Second Piece of the Arcane
Third Piece of the Arcane,Third Piece of the Arcane
First Piece of Focus,First Piece of Focus
Second Piece of Focus,Second Piece of Focus
Third Piece of Focus,Third Piece of Focus
Fourth Piece of Focus,Fourth Piece of Focus
First Piece of Brutality,First Piece of Brutality
Second Piece of Brutality,Second Piece of Brutality
Third Piece of Brutality,Third Piece of Brutality
First Piece of Time,First Piece of Time
Second Piece of Time,Second Piece of Time
First Piece of Directions,First Piece of Directions
Second Piece of Directions,Second Piece of Directions
Third Piece of Directions,Third Piece of Directions
First Piece of Storms,First Piece of Storms
Second Piece of Storms,Second Piece of Storms
Third Piece of Storms,Third Piece of Storms
Borrowed Power,Borrowed Power
The Rack,The Rack
Bloodletter,Bloodletter
Galla's Riposte,Galla's Riposte
Sands of Shakari,Sands of Shakari
Lawbreaker,Lawbreaker
Malachai's Brilliance,Malachai's Brilliance
Toxic Vapours,Toxic Vapours
Waycarver,Waycarver
Irresistible Temptation,Irresistible Temptation
Ungils's Coil,Ungils's Coil
Stillwater,Stillwater
Battlehaste,Battlehaste
Unearth Threshold,Unearth Threshold
Melding of the Flesh,Melding of the Flesh
Crystallised Omniscience,Crystallised Omniscience
Sudden Dawn,Sudden Dawn
The Annihilating Light,The Annihilating Light
Dissolution of the Flesh,Dissolution of the Flesh
Polaric Devastation,Polaric Devastation
Forbidden Flame,Forbidden Flame
Forbidden Flesh,Forbidden Flesh
Ceaseless Feast,Ceaseless Feast
Inextricable Fate,Inextricable Fate
The Gluttonous Tide,The Gluttonous Tide
Black Zenith,Black Zenith
Divine Inferno,Divine Inferno
Dawnbreaker,Dawnbreaker
The Hollow-Eyed Skull,The Hollow-Eyed Skull
The Basilisk,The Basilisk
The Angel of Vengeance,The Angel of Vengeance
The Burden of Truth,The Burden of Truth
Echoes of Creation,Echoes of Creation
Call of the Void,Call of the Void
Sublime Vision,Sublime Vision
The Epiphany,The Epiphany
The Twisted Trinity,The Twisted Trinity
The Unbridled Tempest,The Unbridled Tempest
The Narcissist,The Narcissist
The Depraved,The Depraved
The Raging Inferno,The Raging Inferno
Insomnia,Insomnia
The Megalomaniac,The Megalomaniac
The Arbiter,The Arbiter
The Infested,The Infested
Escalation,エスカレーション
The Benefactor,The Benefactor
The Torturer,The Torturer
The Ancient Angler,The Ancient Angler
Kaom's Spirit,Kaom's Spirit
Soul Ascension,Soul Ascension
Ghostwrithe,ゴーストライズ
The Tower of Ordeals,The Tower of Ordeals
Kalandra's Touch,カランドラの接触
Thrillsteel,スリルスティール
The Poised Prism,The Poised Prism
Elevore,エレボアー
Will of Chaos,Will of Chaos
Ignominious Fate,Ignominious Fate
Victorious Fate,勝利の運命
Deadly End,Deadly End
Rory's Revengance,Rory's Revengance
Mark2's Mastery,Mark2's Mastery
Robbie's Rotten Mace,Robbie's Rotten Mace
Carl's Crusher,Carl's Crusher
DrTestapus' Charm,DrTestapus' Charm
Maligaro's Etcher,Maligaro's Etcher
The Warlord's Annex,The Warlord's Annex
Annihilation's Approach,Annihilation's Approach
Anathema,Anathema
Eternal Damnation,Eternal Damnation
Progenesis,Progenesis
Witchbane,ウイッチベイン
Entropic Devastation,Entropic Devastation
Rational Doctrine,Rational Doctrine
Firesong,Firesong
Stormshroud,Stormshroud
Oriath's End,Oriath's End
Dawnstrider,Dawnstrider
The Winds of Fate,The Winds of Fate
The Balance of Terror,The Balance of Terror
Echoforge,Echoforge
Wilma's Requital,Wilma's Requital
Doedre's Tongue,Doedre's Tongue
Immutable Force,Immutable Force
The Gilded Chalice,The Gilded Chalice
The Second Sacrament,The Second Sacrament
The Hour of Divinity,The Hour of Divinity
The Night Lamp,The Night Lamp
The Broken Censer,The Broken Censer
The First Crest,The First Crest
The Original Scripture,The Original Scripture
Original Sin,原罪
Stormseeker,Stormseeker
Ancestral Vision,Ancestral Vision
Tainted Pact,Tainted Pact
Blood Price,血の対価
Widowhail,ウィドウヘイル
El'Abin's Visage,El'Abin's Visage
Soulbound,Soulbound
Bloodnotch,Bloodnotch
Tanu Ahi,Tanu Ahi
The Geomantic Gyre,The Geomantic Gyre
The Redblade,The Redblade
Ceinture of Benevolence,Ceinture of Benevolence
Bloodsoaked Medallion,Bloodsoaked Medallion
The Fourth Vow,The Fourth Vow
Orbala's Stand,Orbala's Stand
Chain of Endurance,Chain of Endurance
Bound Fate,確かな運命
Ikiaho's Promise,イキアホの誓い
Maata's Teaching,マアタの教え
Tawhanuku's Timing,タウハヌクのタイミング
Kahuturoa's Certainty,カフトゥロアの確信
Kaom's Binding,カオムの束縛
Akoya's Gaze,アコヤの凝視
Rakiata's Dance,ラキアタの舞
Ahuana's Bite,アフアナの噛みつき
Kiloava's Bluster,Kiloava's Bluster
Utula's Hunger,ウトゥーラの飢え
Defiance of Destiny,運命への反抗
Honoured Alliance,名誉ある同盟
Warrior's Tale,戦士の物語
Replica Dragonfang's Flight,竜の牙の飛翔（レプリカ）
The Blood of Innocence,The Blood of Innocence
The Chains of Castigation,The Chains of Castigation
The Power and the Promise,The Power and the Promise
The Trickster's Smile,トリックスターの微笑み
Pragmatism,プラグマティズム
The Untouched Soul,手付かずの魂
Replica Covenant,契約（レプリカ）
Replica Badge of the Brotherhood,一党の記章（レプリカ）
Ixchel's Temptation,イシュチェルの誘惑
Gamblesprint,ギャンブルスプリント
The Burden of Shadows,影の重荷
That Which Was Taken,奪われたもの
Nametaker,ネームテイカー
The Flawed Refuge,The Flawed Refuge
The Adorned,飾り立てられしもの
Replica Hinekora's Sight,ヒネコラの視界（レプリカ）
Replica Heatshiver,ヒートシヴァー（レプリカ）
Replica Hyrri's Ire,ハイリの怒り（レプリカ）
Replica Witchfire Brew,ウィッチファイヤーの醸造（レプリカ）
Replica Pacifism,平和主義（レプリカ）
Replica Fragility,虚弱（レプリカ）
Replica Powerlessness,無力（レプリカ）
Ambition,Ambition
Cooperation,Cooperation
Beauty,Beauty
Curiosity,Curiosity
The Tides of Time,時の潮流
The Celestial Brace,The Celestial Brace
Ravenous Passion,Ravenous Passion
Nevalius Inheritance,ネヴァリウスの相続
The Perandus Pact,ペランダスの協定
Grace of the Goddess,女神の恩寵
The Hand of Phrecia,フレシアの手
Veruso's Ambition,ヴェルーソの野望
Grattus Signet,グラッタスの印章
The Apostate,背教者
The Devourer of Minds,精神を貪る者
The Tempest Rising,The Tempest Rising
The Utmost,最高峰
Circle of Ambition,野望の環
Curio of Decay,Curio of Decay
Curio of Potential,Curio of Potential
Curio of Consumption,Curio of Consumption
Curio of Absorption,Curio of Absorption
Wine of the Prophet,予言者のワイン
Bristleboar,毛深い猪
Innsmouth,インスマス
The Black Doubt,黒い疑念
The Endless Night,The Endless Night
The Knight-errant,放浪騎士
Winter's Bite,Winter's Bite
Doomgate,破滅の門
Wylund's Stake,ワイランドの褒美
Erian's Cobble,エリアンの玉石
Deathrattle,死前喘鳴
Merit of Service,奉仕の真価
Kitoko's Current,キトコの流れ
Corpsewade,コープスウェード
Sands of Silk,絹の砂
The Last Flame,The Last Flame
Apron of Emiran,エミレの前掛け
Treefingers,ツリーフィンガーズ
Couture of Crimson,紅のクチュール
The Wailing Wall,嘆きの壁
Wulfsbane,ウルフスベイン
Hoghunt,豚狩り
Gloomform,暗がりの姿
The Barrow Dweller,古墳の住人
Radiant Grief,輝く嘆き
Dusk Vigil,夕闇の番
Enfolding Dawn,包み込む夜明け
Sanguine Diviner,血の占い棒
Enezun's Charge,エネズンの突撃
Igniferis,イグニフェリス
Ligurium Talisman,リグリウムの魔除け
Nighthowl,Nighthowl
Rondel of Fragility,脆弱のロンデル
Fixation of Yix,イクスの凝視
Beacon of Azis,アジスの標
Fireflower,ファイアフラワー
Idol of Uldurn,ウルダーンの偶像
The Everlasting Gaze,不朽の眼差し
Revered Resin,敬われし樹脂
Surefooted Sigil,確かな足取りの印章
Goregirdle,ゴアガードル
Spirit Link,Spirit Link
Silverpoint,Silverpoint
Waistgate,ウェイストゲート
Cat O' Nine Tails,Cat O' Nine Tails
Midnight Braid,真夜中の組紐
Shavronne's Satchel,シャヴロンの鞄
Victario's Study,Victario's Study
Keelhaul,竜骨くぐり
Birthright Buckle,遺産のバックル
Infernoclasp,地獄の留め金
Dustbloom,ダストブルーム
Quatl's Molt,クアトルの換羽
The Dancing Mirage,舞う蜃気楼
Redflare Conduit,緋炎の導管
Zerphi's Serape,ゼルフィのセラーペ
The Velvet Orchestra,The Velvet Orchestra
Necromantle,ネクロマントル
Prayers for Rain,雨乞い
Tetzlapokal's Desire,テツラポカルの欲望
Blackbraid,黒い組紐
Edyrn's Tusks,エディルンの牙
Titanrot Cataphract,タイタンロットのカタフラクト
Coat of Red,赤のコート
Irongrasp,アイアングラスプ
Pariah's Embrace,パーリアの抱擁
Widow's Reign,未亡人の統治
Husk of Dreams,夢の殻
Waveshaper,ウェーブシェイパー
Briarpatch,ブライアパッチ
Sibling Rivalry,Sibling Rivalry
Powertread,パワートレッド
Legionstride,リージョンストライド
Trampletoe,踏みつぶす爪先
Birth of Fury,怒りの誕生
Obern's Bastion,オバーンの砦
Shankgonne,シャンクゴンヌ
Timberwolf,Timberwolf
Falling Snow,Falling Snow
Ironbound,Ironbound
Splinterheart,スプリンターハート
Dealer's Hand,Dealer's Hand
Mist Whisper,霧の囁き
Rampart Raptor,城壁の略奪者
Melting Maelstrom,溶解する大渦
Svalinn,スヴァリン
Keeper of the Arc,弧の守りて
Olrovasara,オルロヴァサラ
Threaded Light,光の糸
Effigy of Cruelty,残酷の人型
Carrion Call,死体の呼び声
Northpaw,北の脚
Grip of Winter,冬の掌握
Idle Hands,暇人の手
Plaguefinger,疫病の指
Killjoy,キルジョイ
Painter's Servant,画家の従者
Candlemaker,キャンドルメーカー
Nightscale,ナイトスケール
Dreadfist,ドレッドフィスト
Jarngreipr,ヤールングレイプル
Deathblow,デスブロー
Aerisvane's Wings,エーリスヴェインの翼
Constricting Command,締め付ける命令
Visage of Ayah,アーヤの容貌
Forbidden Gaze,禁断の眼差し
Atziri's Disdain,アッツィリの軽蔑
Wings of Caelyn,ケイリンの翼
Corona of the Red Sun,赤き太陽のコロナ
Gravis Grimace,Gravis Grimace
Greymake,グレイメイク
The Smiling Knight,微笑む騎士
The Vile Knight,卑劣な騎士
Crown of the Victor,勝者の冠
Bronzebeard,青銅の髭
Cornathaum,コーナサウム
The Deepest Tower,最深の塔
Brynhand's Mark,ブリンハンドの印
Pulpit Pulper,Pulpit Pulper
Trenchtimbre,トレンチティンバー
Sculpted Suffering,彫刻されし苦痛
Seeing Stars,見つめる星
Goldshaper,Goldshaper
Bluetongue,Bluetongue
Solus Ipse,唯我
Sine Aequo,不平等
Ab Aeterno,永遠から
The Sentry,哨兵
Matsya,マーツヤ
Nazir's Judgement,ナズィルの審判
Wax and Wane,Wax and Wane
Polcirkeln,プールシルケルン
The Burrower,潜る者
Vigilant View,警戒の目
Evergrasping Ring,貪欲の指輪
Perandus Seal,ペランダスの印鑑指輪
Prized Pain,尊ばれし苦痛
Glowswarm,グロウスウォーム
Seed of Cataclysm,災厄の種子
Cracklecreep,クラックルクリープ
Blistering Bond,焼け付く絆
Blessed Bonds,祝福されし絆
Rhea's Rhythm,Rhea's Rhythm
Font of Power,力の源泉
Heartseeker,Heartseeker
Dunkelhalt,ダンケルハルト
Calgyra's Arc,カルジャイラの弧
Sunsplinter,サンスプリンター
Nocturne,夜想曲
Rondel De Ezo,Rondel De Ezo
Bloodbarrier,血の関門
Silverthorne,シルバーソーン
Mageguard,Mageguard
Dionadair,ディオナデア
Wings of Vastiri,Wings of Vastiri
Window to Paradise,楽園への窓
Arvil's Wheel,アルヴィルの車輪
Feathered Fortress,羽根付き要塞
Oaksworn,楢の誓い
Crest of Ardura,アードゥラの紋章
Herald of Wraeclast,Herald of Wraeclast
Earthbound,アースバウンド
Grimgrasp,Grimgrasp
Trephina,トレフィナ
The Empty Roar,虚ろな咆哮
Shyaba,シャバ
Zerphi's Genesis,ゼルフィの誕生
The Wicked Quill,邪悪な針
Rod of Enervation,Rod of Enervation
Serpent's Egg,蛇の卵
The Mutable Star,通変星
The Eternal Spark,永遠の火花
The Dark Defiler,闇の冒涜者
Bushwhack,ブッシュワック
Horns of Bynden,ビンデンの角笛
Luminous Pace,輝かしい歩調
The Hollow Mask,虚ろの仮面
Circle of Protection,Circle of Protection
